po_id,supplier_id,branch_id,order_date,expected_delivery_date,received_date,po_status,total_cost,total_gst_amount,grand_total,order_date_year,order_date_month,expected_delivery_date_year,expected_delivery_date_month,received_date_year,received_date_month
Po-572149,Sup0004,Ahm001,2022-01-27,2022-02-14,2022-02-14,Received,18086.4,3255.552,21341.952,2022,1,2022,2,2022.0,2.0
Po-220215,Sup0008,Ahm001,2019-06-14,2019-07-10,2019-07-10,Received,3885203.35,1046892.085,4932095.4350000005,2019,6,2019,7,2019.0,7.0
Po-939336,Sup0007,Chn001,2022-12-16,2022-12-28,2022-12-28,Received,1288627.44,360815.6832,1649443.1232,2022,12,2022,12,2022.0,12.0
Po-187384,Sup0002,Hyd001,2021-08-09,2021-08-19,2021-08-19,Received,6011160.51,1633169.8578,7644330.3678,2021,8,2021,8,2021.0,8.0
Po-596258,Sup0008,Ahm001,2022-12-05,2022-12-31,2022-12-31,Received,14768794.73,4120975.0764,18889769.8064,2022,12,2022,12,2022.0,12.0
Po-780201,Sup0008,Ahm001,2020-12-13,2021-01-08,2021-01-08,Received,16566733.33,4527611.6494,21094344.9794,2020,12,2021,1,2021.0,1.0
Po-691475,Sup0008,Kol001,2019-11-06,2019-12-02,2019-12-02,Received,18625899.34,5122837.3542,23748736.6942,2019,11,2019,12,2019.0,12.0
Po-616491,Sup0001,Hyd001,2019-10-13,2019-11-01,2019-11-01,Received,23955637.59,6588841.432200001,30544479.022200003,2019,10,2019,11,2019.0,11.0
Po-871581,Sup0003,Ahm001,2023-10-01,2023-10-17,2023-10-17,Received,15224350.55,4262818.154,19487168.704000004,2023,10,2023,10,2023.0,10.0
Po-787386,Sup0008,Pun001,2024-03-16,2024-04-11,2024-04-11,Received,64678.32,11642.0976,76320.4176,2024,3,2024,4,2024.0,4.0
Po-841168,Sup0005,Kol001,2024-12-02,2024-12-30,2024-12-30,Received,5542229.57,1541967.2856000003,7084196.855600001,2024,12,2024,12,2024.0,12.0
Po-184847,Sup0007,Kol001,2019-05-11,2019-05-23,2019-05-23,Received,10355623.04,2835879.0342,13191502.0742,2019,5,2019,5,2019.0,5.0
Po-899899,Sup0008,Pun001,2021-03-06,2021-04-01,2021-04-01,Received,3468601.21,857648.5218,4326249.7318,2021,3,2021,4,2021.0,4.0
Po-867260,Sup0006,Del001,2020-03-19,2020-03-29,2020-03-29,Received,7571608.88,2120050.4864,9691659.3664,2020,3,2020,3,2020.0,3.0
Po-423111,Sup0007,Kol001,2024-05-14,2024-05-26,2024-05-26,Received,34944070.48,9726653.9504,44670724.4304,2024,5,2024,5,2024.0,5.0
Po-810309,Sup0008,Pun001,2022-11-13,2022-12-09,2022-12-09,Received,14291606.180000002,3924217.419400001,18215823.599400003,2022,11,2022,12,2022.0,12.0
Po-444144,Sup0004,Del001,2023-11-26,2023-12-14,2023-12-14,Received,21168091.41,5607464.8698,26775556.2798,2023,11,2023,12,2023.0,12.0
Po-125796,Sup0007,Chn001,2023-06-03,2023-06-15,2023-06-15,Received,711336.6199999999,128040.5916,839377.2115999999,2023,6,2023,6,2023.0,6.0
Po-767073,Sup0003,Kol001,2024-11-12,2024-11-28,2024-11-28,Received,23560473.44,6531906.267200001,30092379.7072,2024,11,2024,11,2024.0,11.0
Po-829566,Sup0001,Hyd001,2023-08-04,2023-08-23,2023-08-29,Received,21203268.41,5926975.122800001,27130243.532800004,2023,8,2023,8,2023.0,8.0
Po-174432,Sup0002,Chn001,2019-04-28,2019-05-08,2019-05-08,Received,4086250.98,931001.4314,5017252.411400001,2019,4,2019,5,2019.0,5.0
Po-148378,Sup0008,Hyd001,2024-04-04,2024-04-30,2024-04-30,Received,11756287.18,3217107.8104,14973394.9904,2024,4,2024,4,2024.0,4.0
Po-392615,Sup0006,Chn001,2019-10-11,2019-10-21,2019-10-28,Received,22089656.87,5950969.4896,28040626.3596,2019,10,2019,10,2019.0,10.0
Po-407394,Sup0001,Hyd001,2024-05-20,2024-06-08,2024-06-08,Received,9061640.42,2514906.2426,11576546.6626,2024,5,2024,6,2024.0,6.0
Po-254615,Sup0006,Hyd001,2020-09-20,2020-09-30,2020-10-02,Received,6784225.66,1715686.8838,8499912.5438,2020,9,2020,9,2020.0,10.0
Po-937753,Sup0005,Del001,2020-10-30,2020-11-27,2020-12-04,Received,8291088.56,2275446.6048000003,10566535.1648,2020,10,2020,11,2020.0,12.0
Po-810929,Sup0002,Ahm001,2021-03-26,2021-04-05,2021-04-02,Received,11124693.79,2984899.5482000005,14109593.3382,2021,3,2021,4,2021.0,4.0
Po-882084,Sup0008,Ahm001,2020-12-26,2021-01-21,2021-01-21,Received,7579257.899999999,1978855.932,9558113.832,2020,12,2021,1,2021.0,1.0
Po-666632,Sup0008,Pun001,2024-08-05,2024-08-31,2024-08-31,Received,25276992.94,6809396.7782000005,32086389.7182,2024,8,2024,8,2024.0,8.0
Po-512244,Sup0001,Chn001,2022-11-24,2022-12-13,2022-12-13,Received,13906694.27,3843528.011600001,17750222.281600002,2022,11,2022,12,2022.0,12.0
Po-394455,Sup0006,Del001,2019-05-02,2019-05-12,,Cancelled,1689724.61,458534.70980000007,2148259.3198,2019,5,2019,5,,
Po-220759,Sup0008,Ahm001,2019-11-01,2019-11-27,2019-11-27,Received,20063342.84,5443784.9522,25507127.7922,2019,11,2019,11,2019.0,11.0
Po-985731,Sup0004,Kol001,2019-04-01,2019-04-19,2019-04-19,Received,38241187.72,10656506.9306,48897694.6506,2019,4,2019,4,2019.0,4.0
Po-619533,Sup0005,Hyd001,2020-08-25,2020-09-22,,Cancelled,30110553.7,8329856.896000001,38440410.596,2020,8,2020,9,,
Po-616106,Sup0003,Ahm001,2022-04-01,2022-04-17,2022-04-17,Received,25221150.16,6954641.976800001,32175792.1368,2022,4,2022,4,2022.0,4.0
Po-448240,Sup0008,Del001,2021-10-24,2021-11-19,2021-11-19,Received,3441475.85,948916.088,4390391.938,2021,10,2021,11,2021.0,11.0
Po-312531,Sup0001,Del001,2023-03-29,2023-04-17,,Cancelled,4790768.03,1308323.9974000002,6099092.0274,2023,3,2023,4,,
Po-598493,Sup0003,Chn001,2024-01-03,2024-01-19,2024-01-19,Received,1639561.7000000002,459077.27600000007,2098638.9760000003,2024,1,2024,1,2024.0,1.0
Po-806272,Sup0008,Chn001,2020-07-31,2020-08-26,2020-08-26,Received,58227.82,10481.0076,68708.8276,2020,7,2020,8,2020.0,8.0
Po-318974,Sup0006,Hyd001,2020-01-04,2020-01-14,2020-01-14,Received,3892072.89,1020180.9632,4912253.8532,2020,1,2020,1,2020.0,1.0
Po-245775,Sup0001,Pun001,2021-05-05,2021-05-24,2021-05-23,Received,286712.0,51608.16,338320.16,2021,5,2021,5,2021.0,5.0
Po-501518,Sup0003,Del001,2020-03-21,2020-04-06,2020-04-06,Received,36518084.03,9863522.1444,46381606.1744,2020,3,2020,4,2020.0,4.0
Po-636385,Sup0006,Kol001,2023-01-25,2023-02-04,2023-02-08,Received,1538818.4,413200.976,1952019.376,2023,1,2023,2,2023.0,2.0
Po-728300,Sup0002,Del001,2021-05-16,2021-05-26,2021-05-26,Received,2491862.2,697721.416,3189583.6159999995,2021,5,2021,5,2021.0,5.0
Po-972366,Sup0007,Ahm001,2024-06-11,2024-06-23,2024-06-23,Received,9245478.67,2588734.0276,11834212.6976,2024,6,2024,6,2024.0,6.0
Po-856367,Sup0002,Hyd001,2021-06-29,2021-07-09,2021-07-09,Received,2190294.0700000003,595226.6936000001,2785520.7636,2021,6,2021,7,2021.0,7.0
Po-615285,Sup0008,Chn001,2023-03-10,2023-04-05,2023-04-10,Received,24955637.03,6961885.5584,31917522.5884,2023,3,2023,4,2023.0,4.0
Po-748353,Sup0007,Chn001,2020-02-10,2020-02-22,2020-02-22,Received,35166273.47,9683086.187600002,44849359.6576,2020,2,2020,2,2020.0,2.0
Po-803166,Sup0004,Ahm001,2020-07-09,2020-07-27,2020-08-03,Received,565955.2,158467.456,724422.656,2020,7,2020,7,2020.0,8.0
Po-499151,Sup0003,Kol001,2019-11-01,2019-11-17,,Cancelled,12858210.4,3438934.909,16297145.309,2019,11,2019,11,,
Po-496862,Sup0003,Hyd001,2024-08-01,2024-08-17,2024-08-17,Received,27823163.5,7784155.950000001,35607319.45,2024,8,2024,8,2024.0,8.0
Po-439738,Sup0003,Ahm001,2022-02-10,2022-02-26,2022-03-04,Received,4779266.44,1338194.6032000002,6117461.0432,2022,2,2022,2,2022.0,3.0
Po-257796,Sup0008,Pun001,2022-07-05,2022-07-31,2022-07-31,Received,15976683.33,4324851.6634,20301534.9934,2022,7,2022,7,2022.0,7.0
Po-934998,Sup0002,Kol001,2019-03-09,2019-03-19,,Cancelled,20709190.14,5714028.945200001,26423219.0852,2019,3,2019,3,,
Po-798114,Sup0008,Pun001,2024-10-07,2024-11-02,,Cancelled,24708786.73,6867668.525400001,31576455.2554,2024,10,2024,11,,
Po-919182,Sup0005,Chn001,2023-10-03,2023-10-31,2023-11-07,Received,32572175.35,8714571.627,41286746.977000006,2023,10,2023,10,2023.0,11.0
Po-393582,Sup0001,Kol001,2023-05-20,2023-06-08,,Cancelled,1104055.6,234152.01,1338207.61,2023,5,2023,6,,
Po-944538,Sup0004,Ahm001,2024-04-22,2024-05-10,2024-05-10,Received,477077.67,85873.9806,562951.6505999999,2024,4,2024,5,2024.0,5.0
Po-468488,Sup0004,Chn001,2021-08-04,2021-08-22,2021-08-22,Received,6609220.54,1776434.6512,8385655.191199999,2021,8,2021,8,2021.0,8.0
Po-450304,Sup0003,Del001,2022-06-30,2022-07-16,2022-07-16,Received,1799503.45,466196.346,2265699.796,2022,6,2022,7,2022.0,7.0
Po-547672,Sup0006,Del001,2023-03-15,2023-03-25,2023-03-25,Received,20462984.41,5400535.1828000005,25863519.5928,2023,3,2023,3,2023.0,3.0
Po-329970,Sup0004,Chn001,2019-03-05,2019-03-23,2019-03-23,Received,13498680.73,3749252.0224,17247932.7524,2019,3,2019,3,2019.0,3.0
Po-946580,Sup0005,Chn001,2024-01-30,2024-02-27,2024-02-27,Received,5427325.38,1287355.6314,6714681.011399999,2024,1,2024,2,2024.0,2.0
Po-850687,Sup0006,Pun001,2023-12-22,2024-01-01,2024-01-01,Received,1654010.5599999998,452155.4528,2106166.0128,2023,12,2024,1,2024.0,1.0
Po-517616,Sup0006,Hyd001,2019-06-19,2019-06-29,2019-06-29,Received,4031880.09,1086003.8102000002,5117883.9002,2019,6,2019,6,2019.0,6.0
Po-531956,Sup0005,Chn001,2023-07-14,2023-08-11,2023-08-11,Received,623066.01,174458.48280000003,797524.4928,2023,7,2023,8,2023.0,8.0
Po-727165,Sup0005,Pun001,2019-05-09,2019-06-06,,Cancelled,30036812.31,8348281.390800001,38385093.7008,2019,5,2019,6,,
Po-651081,Sup0006,Chn001,2021-02-11,2021-02-21,2021-02-21,Received,1828479.72,485044.7976000001,2313524.5176,2021,2,2021,2,2021.0,2.0
Po-742767,Sup0007,Chn001,2022-06-18,2022-06-30,2022-07-03,Received,11584449.34,3079678.4132000003,14664127.7532,2022,6,2022,6,2022.0,7.0
Po-907766,Sup0001,Ahm001,2019-05-20,2019-06-08,2019-06-08,Received,330423.24,92518.5072,422941.7472,2019,5,2019,6,2019.0,6.0
Po-615893,Sup0007,Pun001,2021-06-05,2021-06-17,2021-06-17,Received,3340792.47,935421.8916000002,4276214.3616,2021,6,2021,6,2021.0,6.0
Po-747580,Sup0006,Chn001,2020-07-05,2020-07-15,,Cancelled,17291149.29,4823902.3892,22115051.6792,2020,7,2020,7,,
Po-785351,Sup0008,Chn001,2022-04-04,2022-04-30,2022-04-30,Received,465789.69,130421.1132,596210.8032,2022,4,2022,4,2022.0,4.0
Po-735453,Sup0002,Chn001,2020-10-14,2020-10-24,2020-10-24,Received,25678821.65,7167157.270000001,32845978.92,2020,10,2020,10,2020.0,10.0
Po-553914,Sup0005,Ahm001,2024-03-16,2024-04-13,2024-04-14,Received,6777703.69,1867883.9082,8645587.5982,2024,3,2024,4,2024.0,4.0
Po-115871,Sup0008,Pun001,2022-10-19,2022-11-14,2022-11-14,Received,11656524.52,3130725.6696000006,14787250.189600002,2022,10,2022,11,2022.0,11.0
Po-135301,Sup0004,Kol001,2020-07-30,2020-08-17,2020-08-17,Received,1465856.92,410439.9376,1876296.8576,2020,7,2020,8,2020.0,8.0
Po-484569,Sup0007,Del001,2022-03-20,2022-04-01,,Cancelled,8510830.36,2373400.5708000003,10884230.9308,2022,3,2022,4,,
Po-815072,Sup0007,Ahm001,2020-03-18,2020-03-30,2020-03-30,Received,8205279.04,2220828.4782,10426107.5182,2020,3,2020,3,2020.0,3.0
Po-557724,Sup0005,Kol001,2023-11-15,2023-12-13,2023-12-13,Received,17183487.46,4631199.4428,21814686.9028,2023,11,2023,12,2023.0,12.0
Po-681582,Sup0004,Del001,2022-07-16,2022-08-03,2022-08-03,Received,14397420.46,3975337.2018,18372757.6618,2022,7,2022,8,2022.0,8.0
Po-940693,Sup0001,Pun001,2023-08-28,2023-09-16,2023-09-16,Received,17645422.04,4940718.1712,22586140.2112,2023,8,2023,9,2023.0,9.0
Po-285054,Sup0005,Pun001,2022-05-06,2022-06-03,2022-06-03,Received,866690.4,242673.31200000003,1109363.712,2022,5,2022,6,2022.0,6.0
Po-133673,Sup0007,Del001,2024-06-16,2024-06-28,2024-06-28,Received,8139379.930000001,2257900.5294000003,10397280.4594,2024,6,2024,6,2024.0,6.0
Po-281256,Sup0007,Hyd001,2021-03-28,2021-04-09,2021-04-09,Received,10352274.48,2738373.6834000004,13090648.163400002,2021,3,2021,4,2021.0,4.0
Po-194572,Sup0002,Chn001,2021-08-09,2021-08-19,2021-08-19,Received,26082774.86,7243408.532800001,33326183.392800003,2021,8,2021,8,2021.0,8.0
Po-913718,Sup0001,Del001,2019-06-30,2019-07-19,,Cancelled,36404818.11,10159880.0698,46564698.1798,2019,6,2019,7,,
Po-185684,Sup0002,Pun001,2022-01-23,2022-02-02,,Cancelled,2879487.87,750742.3976000001,3630230.2676,2022,1,2022,2,,
Po-282926,Sup0002,Hyd001,2019-10-27,2019-11-06,2019-11-08,Received,18482202.26,5068472.0448,23550674.3048,2019,10,2019,11,2019.0,11.0
Po-123941,Sup0002,Kol001,2024-06-10,2024-06-20,2024-06-20,Received,45271882.71,12642342.280800002,57914224.9908,2024,6,2024,6,2024.0,6.0
Po-396301,Sup0006,Del001,2024-03-14,2024-03-24,2024-03-24,Received,32374273.79,9064796.661200002,41439070.4512,2024,3,2024,3,2024.0,3.0
Po-571675,Sup0004,Ahm001,2020-02-27,2020-03-16,2020-03-16,Received,29426969.96,8041630.310800001,37468600.2708,2020,2,2020,3,2020.0,3.0
Po-928725,Sup0001,Pun001,2023-11-01,2023-11-20,2023-11-25,Received,2171020.06,596404.9068,2767424.9668,2023,11,2023,11,2023.0,11.0
Po-864874,Sup0006,Pun001,2021-05-10,2021-05-20,2021-05-20,Received,7546733.03,2042522.9404,9589255.9704,2021,5,2021,5,2021.0,5.0
Po-281619,Sup0006,Kol001,2022-05-06,2022-05-16,2022-05-16,Received,10624492.27,2823225.5786000006,13447717.8486,2022,5,2022,5,2022.0,5.0
Po-152113,Sup0002,Ahm001,2024-11-02,2024-11-12,2024-11-12,Received,8688042.19,2209486.9442000003,10897529.1342,2024,11,2024,11,2024.0,11.0
Po-235190,Sup0008,Del001,2024-05-10,2024-06-05,2024-06-05,Received,15434531.5,4187269.715,19621801.215,2024,5,2024,6,2024.0,6.0
Po-264152,Sup0004,Kol001,2019-10-05,2019-10-23,2019-10-21,Received,17736118.59,4764322.2972,22500440.8872,2019,10,2019,10,2019.0,10.0
Po-834019,Sup0003,Del001,2024-09-30,2024-10-16,2024-10-16,Received,10851191.239999998,2965839.2982,13817030.5382,2024,9,2024,10,2024.0,10.0
Po-161854,Sup0006,Chn001,2022-07-12,2022-07-22,,Cancelled,6064855.19,1640854.7792000002,7705709.9692,2022,7,2022,7,,
Po-481312,Sup0004,Pun001,2024-02-29,2024-03-18,2024-03-21,Received,53789229.29,15004492.732200002,68793722.0222,2024,2,2024,3,2024.0,3.0
Po-293070,Sup0004,Hyd001,2023-10-15,2023-11-02,2023-11-06,Received,29478813.1,8154300.840000001,37633113.94,2023,10,2023,11,2023.0,11.0
Po-861676,Sup0004,Pun001,2020-04-05,2020-04-23,2020-04-27,Received,985880.7,274805.406,1260686.106,2020,4,2020,4,2020.0,4.0
Po-668269,Sup0008,Hyd001,2020-08-31,2020-09-26,2020-09-24,Received,14521868.22,3965836.1886,18487704.4086,2020,8,2020,9,2020.0,9.0
Po-698616,Sup0007,Kol001,2020-01-25,2020-02-06,2020-02-06,Received,1708388.74,377291.6532,2085680.3932,2020,1,2020,2,2020.0,2.0
Po-645934,Sup0004,Ahm001,2021-09-01,2021-09-19,2021-09-19,Received,12169570.43,3407479.7204,15577050.150399998,2021,9,2021,9,2021.0,9.0
Po-286358,Sup0003,Ahm001,2019-01-12,2019-01-28,2019-02-04,Received,19060880.86,5318797.1788,24379678.0388,2019,1,2019,1,2019.0,2.0
Po-332023,Sup0006,Del001,2023-07-29,2023-08-08,2023-08-08,Received,13052726.96,3496009.3508,16548736.3108,2023,7,2023,8,2023.0,8.0
Po-199017,Sup0001,Chn001,2023-02-03,2023-02-22,2023-02-22,Received,20136548.17,5632916.659600001,25769464.8296,2023,2,2023,2,2023.0,2.0
Po-414751,Sup0002,Chn001,2021-07-25,2021-08-04,2021-08-04,Received,19631156.38,5468144.9634,25099301.3434,2021,7,2021,8,2021.0,8.0
Po-203856,Sup0004,Hyd001,2021-01-01,2021-01-19,2021-01-19,Received,33276426.09,9084595.1242,42361021.2142,2021,1,2021,1,2021.0,1.0
Po-938465,Sup0008,Del001,2023-05-19,2023-06-14,2023-06-19,Received,19211720.910000004,5077423.768800001,24289144.6788,2023,5,2023,6,2023.0,6.0
Po-973463,Sup0002,Kol001,2022-04-07,2022-04-17,2022-04-17,Received,9794058.42,2715024.0246,12509082.4446,2022,4,2022,4,2022.0,4.0
Po-855339,Sup0001,Hyd001,2024-08-27,2024-09-15,2024-09-15,Received,12917818.9,3480944.872,16398763.772,2024,8,2024,9,2024.0,9.0
Po-363961,Sup0007,Ahm001,2024-05-22,2024-06-03,2024-06-03,Received,731578.15,196523.002,928101.152,2024,5,2024,6,2024.0,6.0
Po-804845,Sup0004,Ahm001,2021-11-27,2021-12-15,2021-12-15,Received,5734722.45,1605722.286,7340444.736,2021,11,2021,12,2021.0,12.0
Po-534848,Sup0001,Ahm001,2024-07-29,2024-08-17,,Cancelled,1308210.75,235477.935,1543688.685,2024,7,2024,8,,
Po-359770,Sup0002,Del001,2024-04-18,2024-04-28,2024-04-28,Received,14698563.29,3981661.068200001,18680224.3582,2024,4,2024,4,2024.0,4.0
Po-719228,Sup0004,Chn001,2020-06-06,2020-06-24,2020-06-24,Received,8826994.709999999,2190803.2528,11017797.9628,2020,6,2020,6,2020.0,6.0
Po-904244,Sup0005,Pun001,2021-03-06,2021-04-03,2021-04-03,Received,22518677.0,6085588.472000001,28604265.472000003,2021,3,2021,4,2021.0,4.0
Po-355426,Sup0005,Pun001,2020-10-09,2020-11-06,,Cancelled,38522608.48,10698566.6814,49221175.1614,2020,10,2020,11,,
Po-339502,Sup0001,Hyd001,2023-08-21,2023-09-09,,Cancelled,15978518.34,4181155.2272,20159673.5672,2023,8,2023,9,,
Po-501002,Sup0006,Chn001,2020-08-26,2020-09-05,2020-09-05,Received,39568961.52,10930110.1706,50499071.6906,2020,8,2020,9,2020.0,9.0
Po-150068,Sup0007,Del001,2019-09-05,2019-09-17,2019-09-17,Received,30154549.12,8434579.1536,38589128.2736,2019,9,2019,9,2019.0,9.0
Po-764664,Sup0002,Kol001,2019-10-31,2019-11-10,2019-11-10,Received,20948712.73,5784124.8364,26732837.5664,2019,10,2019,11,2019.0,11.0
Po-925878,Sup0001,Kol001,2021-07-30,2021-08-18,2021-08-20,Received,29352286.510000005,7797258.944800002,37149545.4548,2021,7,2021,8,2021.0,8.0
Po-377712,Sup0005,Chn001,2024-06-28,2024-07-26,,Cancelled,5423458.44,1518568.3632000005,6942026.803200001,2024,6,2024,7,,
Po-468797,Sup0002,Ahm001,2024-12-21,2024-12-31,2024-12-31,Received,4201965.64,1053527.8982000002,5255493.5382,2024,12,2024,12,2024.0,12.0
Po-288098,Sup0007,Ahm001,2020-06-16,2020-06-28,2020-06-28,Received,23363981.4,5949073.741,29313055.141,2020,6,2020,6,2020.0,6.0
Po-296725,Sup0008,Hyd001,2020-08-03,2020-08-29,2020-08-29,Received,32356043.32,8974240.789600002,41330284.1096,2020,8,2020,8,2020.0,8.0
Po-871574,Sup0006,Ahm001,2022-12-14,2022-12-24,2022-12-29,Received,2048662.52,573625.5056,2622288.0256000003,2022,12,2022,12,2022.0,12.0
Po-171502,Sup0003,Ahm001,2023-03-06,2023-03-22,2023-03-22,Received,5844581.24,1586592.6012000002,7431173.8412,2023,3,2023,3,2023.0,3.0
Po-470805,Sup0007,Chn001,2023-11-24,2023-12-06,2023-12-06,Received,5328067.55,1491858.914,6819926.464,2023,11,2023,12,2023.0,12.0
Po-414139,Sup0006,Hyd001,2020-04-03,2020-04-13,2020-04-13,Received,5090626.52,1425375.4256000002,6516001.945599999,2020,4,2020,4,2020.0,4.0
Po-558043,Sup0008,Del001,2022-01-03,2022-01-29,2022-01-29,Received,36331277.06,10159961.6628,46491238.7228,2022,1,2022,1,2022.0,1.0
Po-716134,Sup0002,Ahm001,2020-02-23,2020-03-04,,Cancelled,1451795.0599999998,394631.2488,1846426.3088,2020,2,2020,3,,
Po-129580,Sup0004,Ahm001,2022-09-07,2022-09-25,2022-09-25,Received,8315360.48,2188761.0924000004,10504121.5724,2022,9,2022,9,2022.0,9.0
Po-764765,Sup0001,Chn001,2022-03-03,2022-03-22,2022-03-19,Received,34123908.01,9365889.5158,43489797.525800005,2022,3,2022,3,2022.0,3.0
Po-578798,Sup0002,Ahm001,2023-02-19,2023-03-01,2023-03-01,Received,2055935.54,533104.7992,2589040.3392,2023,2,2023,3,2023.0,3.0
Po-242063,Sup0007,Hyd001,2024-06-01,2024-06-13,2024-06-13,Received,3922899.44,985735.9482000002,4908635.3882,2024,6,2024,6,2024.0,6.0
Po-220352,Sup0004,Pun001,2021-09-21,2021-10-09,,Cancelled,9891863.15,2717620.1,12609483.25,2021,9,2021,10,,
Po-363832,Sup0004,Kol001,2019-10-07,2019-10-25,2019-10-25,Received,36075632.75,9977015.771000002,46052648.521,2019,10,2019,10,2019.0,10.0
Po-290825,Sup0001,Hyd001,2023-01-25,2023-02-13,2023-02-13,Received,26290606.48,7137049.5584,33427656.0384,2023,1,2023,2,2023.0,2.0
Po-692759,Sup0004,Del001,2024-12-20,2025-01-07,2025-01-07,Received,42990799.41,11989617.0948,54980416.5048,2024,12,2025,1,2025.0,1.0
Po-716672,Sup0008,Chn001,2024-11-19,2024-12-15,2024-12-15,Received,2120651.94,593782.5432000001,2714434.4832,2024,11,2024,12,2024.0,12.0
Po-557605,Sup0003,Chn001,2024-05-07,2024-05-23,2024-05-23,Received,28999778.11,7991299.3748,36991077.4848,2024,5,2024,5,2024.0,5.0
Po-514126,Sup0005,Ahm001,2021-01-04,2021-02-01,2021-02-01,Received,61075084.29,16948342.180200003,78023426.4702,2021,1,2021,2,2021.0,2.0
Po-469483,Sup0002,Pun001,2023-11-09,2023-11-19,,Cancelled,4404879.409999999,1215473.5248,5620352.9348,2023,11,2023,11,,
Po-239010,Sup0004,Chn001,2019-03-04,2019-03-22,2019-03-22,Received,25267495.92,7023305.0196,32290800.9396,2019,3,2019,3,2019.0,3.0
Po-400132,Sup0005,Hyd001,2021-08-26,2021-09-23,2021-09-23,Received,11182921.03,2863550.8264,14046471.8564,2021,8,2021,9,2021.0,9.0
Po-424885,Sup0008,Pun001,2021-01-07,2021-02-02,,Cancelled,33335806.55,9305514.284,42641320.834,2021,1,2021,2,,
Po-693713,Sup0008,Del001,2023-03-11,2023-04-06,2023-04-06,Received,17497531.42,4849555.1666,22347086.5866,2023,3,2023,4,2023.0,4.0
Po-488300,Sup0004,Kol001,2021-11-02,2021-11-20,2021-11-20,Received,25326714.26,7076635.894800002,32403350.154800005,2021,11,2021,11,2021.0,11.0
Po-443460,Sup0002,Chn001,2023-04-12,2023-04-22,2023-04-22,Received,20108791.32,5417391.3946,25526182.7146,2023,4,2023,4,2023.0,4.0
Po-692950,Sup0004,Hyd001,2020-10-03,2020-10-21,2020-10-21,Received,20548407.51,5722053.274800001,26270460.7848,2020,10,2020,10,2020.0,10.0
Po-423552,Sup0001,Ahm001,2024-03-25,2024-04-13,2024-04-13,Received,34137356.370000005,9480935.794600002,43618292.1646,2024,3,2024,4,2024.0,4.0
Po-221710,Sup0004,Kol001,2024-02-09,2024-02-27,2024-03-02,Received,11434140.9,3088440.612,14522581.511999998,2024,2,2024,2,2024.0,3.0
Po-577623,Sup0008,Pun001,2020-03-21,2020-04-16,2020-04-16,Received,5782784.98,1594346.9324,7377131.9124,2020,3,2020,4,2020.0,4.0
Po-643146,Sup0001,Chn001,2020-06-28,2020-07-17,,Cancelled,19699919.42,5417078.301600001,25116997.7216,2020,6,2020,7,,
Po-376305,Sup0007,Hyd001,2024-11-04,2024-11-16,2024-11-16,Received,930050.3,260414.084,1190464.3839999998,2024,11,2024,11,2024.0,11.0
Po-903200,Sup0004,Pun001,2020-01-22,2020-02-09,2020-02-09,Received,4656562.77,1299504.9126,5956067.6826,2020,1,2020,2,2020.0,2.0
Po-240230,Sup0001,Del001,2020-08-19,2020-09-07,2020-09-07,Received,4261416.56,1193196.6368,5454613.196799999,2020,8,2020,9,2020.0,9.0
Po-287672,Sup0004,Hyd001,2021-01-30,2021-02-17,2021-02-17,Received,18786872.43,5260324.280400001,24047196.7104,2021,1,2021,2,2021.0,2.0
Po-582971,Sup0008,Pun001,2023-10-31,2023-11-26,2023-11-26,Received,18520887.36,5102456.705800001,23623344.0658,2023,10,2023,11,2023.0,11.0
Po-312253,Sup0006,Ahm001,2019-07-12,2019-07-22,2019-07-22,Received,7683002.300000001,1965138.4990000003,9648140.799,2019,7,2019,7,2019.0,7.0
Po-790323,Sup0008,Chn001,2019-02-07,2019-03-05,2019-03-05,Received,2379806.3200000003,666345.7696000001,3046152.0896,2019,2,2019,3,2019.0,3.0
