invoice_id,so_id,customer_id,branch_id,invoice_date,due_date,total_order_value,total_gst_amount,grand_total,payment_status,invoice_date_year,invoice_date_month,due_date_year,due_date_month
Inv-916781,So-797102,C0445,Kol001,2021-04-30,2021-06-29,1858430,519112.4,2377542.4,Paid,2021,4,2021,6
Inv-980127,So-133794,C0363,Ahm001,2022-06-22,2022-07-22,1657120,454306.6,2111426.6,Unpaid,2022,6,2022,7
Inv-460353,So-926817,C0009,Ahm001,2022-06-06,2022-08-05,2095630,583523.4,2679153.4,Paid,2022,6,2022,8
Inv-190459,So-889043,C0104,Kol001,2023-09-07,2023-11-06,125520,30198.6,155718.6,Paid,2023,9,2023,11
Inv-370186,So-790690,C0266,Chn001,2021-05-05,2021-06-04,644650,176047.0,820697.0,Paid,2021,5,2021,6
Inv-258680,So-170993,C0467,Del001,2020-10-16,2020-10-31,89400,25032.000000000004,114432.0,Partially Paid,2020,10,2020,10
Inv-661102,So-691852,C0207,Kol001,2020-07-29,2020-08-28,1823010,506826.8000000001,2329836.8,Partially Paid,2020,7,2020,8
Inv-524025,So-340834,C0196,Kol001,2021-08-29,2021-10-28,1916940,519374.20000000007,2436314.2,Paid,2021,8,2021,10
Inv-663590,So-635999,C0321,Hyd001,2022-03-14,2022-05-13,153000,42840.0,195840.0,Partially Paid,2022,3,2022,5
Inv-210539,So-377212,C0027,Ahm001,2019-04-24,2019-06-08,560940,149844.2,710784.2,Partially Paid,2019,4,2019,6
Inv-154351,So-822368,C0405,Pun001,2019-05-04,2019-06-03,2943640,820995.2000000001,3764635.2,Paid,2019,5,2019,6
Inv-349844,So-298568,C0410,Hyd001,2024-10-13,2024-11-12,852380,237898.4,1090278.4,Paid,2024,10,2024,11
Inv-809898,So-247563,C0190,Chn001,2019-07-22,2019-09-20,84500,23660.000000000004,108160.0,Paid,2019,7,2019,9
Inv-702731,So-954243,C0402,Hyd001,2023-06-13,2023-06-28,1081340,292096.2,1373436.2,Paid,2023,6,2023,6
Inv-155178,So-398489,C0067,Ahm001,2022-12-18,2023-01-02,1725310,480785.8000000001,2206095.8,Paid,2022,12,2023,1
Inv-697554,So-578726,C0431,Pun001,2019-09-16,2019-10-16,150580,41524.40000000001,192104.4,Paid,2019,9,2019,10
Inv-587012,So-926131,C0141,Ahm001,2020-01-04,2020-03-04,277200,77616.00000000001,354816.0,Paid,2020,1,2020,3
Inv-442769,So-739025,C0329,Pun001,2020-07-27,2020-09-10,607600,156618.0,764218.0,Unpaid,2020,7,2020,9
Inv-754788,So-267218,C0025,Pun001,2021-02-06,2021-03-23,1185790,316932.20000000007,1502722.2,Paid,2021,2,2021,3
Inv-704618,So-989407,C0446,Hyd001,2021-12-15,2022-01-14,1888210,526917.8,2415127.8,Paid,2021,12,2022,1
Inv-848702,So-333609,C0218,Pun001,2020-03-13,2020-04-12,4179160,1169828.8,5348988.8,Unpaid,2020,3,2020,4
Inv-229626,So-139040,C0168,Pun001,2019-09-12,2019-11-11,579410,144483.80000000002,723893.8,Unpaid,2019,9,2019,11
Inv-298866,So-418167,C0129,Del001,2020-08-05,2020-09-19,751810,206005.8,957815.8,Paid,2020,8,2020,9
Inv-839055,So-194260,C0387,Kol001,2024-11-04,2024-12-19,2600,468.0,3068.0,Unpaid,2024,11,2024,12
Inv-499937,So-996362,C0134,Ahm001,2021-03-07,2021-05-06,1223960,336987.80000000005,1560947.8,Paid,2021,3,2021,5
Inv-888820,So-926317,C0304,Del001,2019-11-28,2020-01-27,555600,128738.0,684338.0,Partially Paid,2019,11,2020,1
Inv-229206,So-503656,C0222,Del001,2024-11-23,2024-12-23,344640,87935.2,432575.2,Paid,2024,11,2024,12
Inv-264313,So-150015,C0110,Chn001,2022-09-26,2022-10-26,2311820,634737.6000000001,2946557.6,Paid,2022,9,2022,10
Inv-405142,So-880049,C0037,Pun001,2020-03-04,2020-04-03,54950,9891.0,64841.0,Paid,2020,3,2020,4
Inv-973446,So-945640,C0149,Ahm001,2023-05-25,2023-06-24,1377600,377108.00000000006,1754708.0,Paid,2023,5,2023,6
Inv-979533,So-491168,C0319,Kol001,2021-04-24,2021-05-24,1681840,468161.20000000007,2150001.2,Paid,2021,4,2021,5
Inv-166581,So-558528,C0062,Hyd001,2019-05-19,2019-07-18,1013600,279758.0,1293358.0,Paid,2019,5,2019,7
Inv-895312,So-595780,C0304,Del001,2024-09-07,2024-11-06,135200,37856.0,173056.0,Paid,2024,9,2024,11
Inv-508847,So-316830,C0243,Del001,2023-05-28,2023-07-27,437410,114058.8,551468.8,Paid,2023,5,2023,7
Inv-382760,So-307774,C0491,Chn001,2020-07-05,2020-09-03,535890,146080.2,681970.2,Paid,2020,7,2020,9
Inv-943622,So-827570,C0468,Hyd001,2021-12-11,2022-02-09,699640,184495.2,884135.2,Paid,2021,12,2022,2
Inv-736491,So-324577,C0152,Chn001,2024-01-10,2024-01-25,491080,132194.40000000002,623274.4,Paid,2024,1,2024,1
Inv-422787,So-523816,C0247,Ahm001,2021-12-30,2022-02-13,2103000,573510.0000000001,2676510.0,Paid,2021,12,2022,2
Inv-340163,So-679030,C0300,Del001,2019-07-25,2019-08-09,3292440,921519.2,4213959.2,Partially Paid,2019,7,2019,8
Inv-886303,So-780541,C0298,Chn001,2024-05-30,2024-06-29,1552830,432269.4,1985099.4,Partially Paid,2024,5,2024,6
Inv-157458,So-944757,C0499,Pun001,2022-11-18,2022-12-18,2595920,724920.6000000001,3320840.6,Paid,2022,11,2022,12
Inv-977102,So-138405,C0066,Hyd001,2023-09-17,2023-11-16,621720,166874.6,788594.6,Paid,2023,9,2023,11
Inv-549463,So-276112,C0113,Chn001,2023-10-04,2023-11-03,2066900,569412.0,2636312.0,Paid,2023,10,2023,11
Inv-684405,So-148287,C0250,Pun001,2020-12-04,2021-01-03,3840,691.1999999999999,4531.2,Paid,2020,12,2021,1
Inv-396963,So-397062,C0087,Hyd001,2021-08-18,2021-10-17,73830,18359.4,92189.4,Paid,2021,8,2021,10
Inv-312540,So-253046,C0035,Chn001,2023-12-09,2024-02-07,2320,417.6,2737.6,Paid,2023,12,2024,2
Inv-727313,So-275921,C0236,Kol001,2021-12-13,2021-12-28,165860,43374.8,209234.8,Paid,2021,12,2021,12
Inv-492978,So-302812,C0279,Chn001,2023-05-21,2023-06-20,396890,108620.2,505510.2,Unpaid,2023,5,2023,6
Inv-570704,So-754175,C0411,Hyd001,2024-01-19,2024-02-18,2005900,534417.0,2540317.0,Paid,2024,1,2024,2
Inv-244183,So-400845,C0199,Ahm001,2023-05-03,2023-06-17,648980,179846.40000000002,828826.4,Paid,2023,5,2023,6
Inv-834838,So-868008,C0084,Pun001,2024-01-29,2024-03-29,1876400,523432.00000000006,2399832.0,Paid,2024,1,2024,3
Inv-447684,So-154761,C0134,Ahm001,2019-07-14,2019-09-12,3308880,921048.4,4229928.4,Unpaid,2019,7,2019,9
Inv-529150,So-154966,C0025,Pun001,2023-01-01,2023-02-15,2788420,776285.6000000001,3564705.6,Paid,2023,1,2023,2
Inv-220146,So-231253,C0338,Ahm001,2020-08-30,2020-10-29,2413960,651667.8,3065627.8,Partially Paid,2020,8,2020,10
Inv-582130,So-330632,C0324,Chn001,2021-05-03,2021-06-17,918880,253178.4,1172058.4,Paid,2021,5,2021,6
Inv-220059,So-418897,C0003,Del001,2024-02-21,2024-03-22,460900,126442.0,587342.0,Partially Paid,2024,2,2024,3
Inv-883172,So-442532,C0315,Ahm001,2020-05-12,2020-06-26,1843340,511781.20000000007,2355121.2,Partially Paid,2020,5,2020,6
Inv-706559,So-841938,C0468,Hyd001,2024-01-02,2024-03-02,12960,2332.8,15292.8,Unpaid,2024,1,2024,3
Inv-512120,So-829649,C0436,Kol001,2024-10-06,2024-11-05,220700,56776.00000000001,277476.0,Paid,2024,10,2024,11
Inv-560046,So-929349,C0214,Pun001,2019-08-16,2019-09-30,375600,102578.0,478178.0,Paid,2019,8,2019,9
Inv-813014,So-354813,C0094,Pun001,2023-06-03,2023-07-03,1026600,275668.00000000006,1302268.0,Paid,2023,6,2023,7
Inv-959763,So-461823,C0443,Kol001,2021-03-22,2021-04-21,914450,235601.00000000003,1150051.0,Paid,2021,3,2021,4
Inv-750210,So-142899,C0491,Chn001,2020-01-12,2020-03-12,1373150,364667.00000000006,1737817.0,Paid,2020,1,2020,3
Inv-458461,So-383024,C0291,Hyd001,2020-10-29,2020-11-28,1405280,378270.4,1783550.4,Unpaid,2020,10,2020,11
Inv-362036,So-280317,C0134,Ahm001,2019-06-11,2019-08-10,2674450,721426.0000000001,3395876.0,Unpaid,2019,6,2019,8
Inv-307357,So-648676,C0303,Ahm001,2021-11-04,2021-12-19,168350,47138.00000000001,215488.0,Paid,2021,11,2021,12
Inv-670523,So-418236,C0141,Ahm001,2023-06-14,2023-08-13,7680,1382.4,9062.4,Paid,2023,6,2023,8
Inv-649238,So-588824,C0326,Kol001,2024-01-24,2024-02-23,1154060,303845.80000000005,1457905.8,Paid,2024,1,2024,2
Inv-786620,So-669488,C0347,Del001,2023-07-12,2023-08-26,12650,2277.0,14927.0,Partially Paid,2023,7,2023,8
Inv-754199,So-419551,C0177,Pun001,2023-12-19,2024-02-02,1921550,530924.0,2452474.0,Paid,2023,12,2024,2
Inv-245823,So-887377,C0439,Chn001,2020-02-02,2020-03-03,161230,40851.4,202081.4,Unpaid,2020,2,2020,3
Inv-365987,So-126523,C0388,Pun001,2024-10-21,2024-11-20,1445050,402559.00000000006,1847609.0,Paid,2024,10,2024,11
Inv-779136,So-250597,C0463,Ahm001,2022-02-06,2022-02-21,318400,89152.00000000001,407552.0,Paid,2022,2,2022,2
Inv-162740,So-629115,C0324,Chn001,2023-06-10,2023-07-25,1155560,310495.80000000005,1466055.8,Partially Paid,2023,6,2023,7
Inv-893912,So-877560,C0331,Del001,2021-10-05,2021-11-19,590000,162900.0,752900.0,Partially Paid,2021,10,2021,11
Inv-360714,So-988074,C0355,Hyd001,2024-12-09,2025-01-23,317700,88716.00000000001,406416.0,Unpaid,2024,12,2025,1
Inv-272857,So-892052,C0089,Ahm001,2024-10-07,2024-11-06,341400,95592.0,436992.0,Paid,2024,10,2024,11
Inv-533653,So-506148,C0136,Ahm001,2021-09-10,2021-10-10,963700,257916.0,1221616.0,Paid,2021,9,2021,10
Inv-451975,So-529095,C0136,Ahm001,2022-11-11,2022-12-11,1785950,500066.00000000006,2286016.0,Paid,2022,11,2022,12
Inv-535899,So-309210,C0454,Pun001,2024-11-19,2024-12-04,626510,170526.80000000005,797036.8,Paid,2024,11,2024,12
Inv-627459,So-863889,C0264,Pun001,2020-11-29,2021-01-28,663950,183301.0,847251.0,Partially Paid,2020,11,2021,1
Inv-828281,So-245959,C0460,Del001,2024-01-16,2024-03-16,1690000,470880.00000000006,2160880.0,Paid,2024,1,2024,3
Inv-149737,So-232919,C0210,Pun001,2024-01-06,2024-02-20,1744000,483980.00000000006,2227980.0,Paid,2024,1,2024,2
Inv-802656,So-679142,C0033,Chn001,2019-11-30,2020-01-29,2702400,755532.0,3457932.0,Paid,2019,11,2020,1
Inv-596171,So-530466,C0241,Ahm001,2022-02-21,2022-04-22,665500,185320.0,850820.0,Paid,2022,2,2022,4
Inv-289217,So-915892,C0115,Kol001,2020-12-06,2021-01-05,133530,36985.40000000001,170515.4,Paid,2020,12,2021,1
Inv-902964,So-801037,C0408,Hyd001,2022-01-08,2022-03-09,1274550,340349.00000000006,1614899.0,Paid,2022,1,2022,3
Inv-352127,So-854414,C0373,Hyd001,2023-06-23,2023-07-08,3060730,835146.4,3895876.4,Paid,2023,6,2023,7
Inv-341259,So-718625,C0352,Kol001,2021-09-29,2021-11-13,2426200,677056.0000000001,3103256.0,Paid,2021,9,2021,11
Inv-415673,So-320847,C0358,Pun001,2020-09-21,2020-10-06,934050,260649.00000000003,1194699.0,Paid,2020,9,2020,10
Inv-521672,So-702759,C0171,Chn001,2019-07-11,2019-07-26,971570,253917.60000000003,1225487.6,Paid,2019,7,2019,7
Inv-259216,So-340124,C0367,Chn001,2024-11-18,2025-01-17,1847950,512826.00000000006,2360776.0,Paid,2024,11,2025,1
Inv-784335,So-410392,C0373,Hyd001,2021-06-11,2021-06-26,2223550,586924.0000000001,2810474.0,Paid,2021,6,2021,6
Inv-217275,So-654633,C0378,Del001,2019-04-27,2019-05-27,20300,3654.0,23954.0,Paid,2019,4,2019,5
Inv-641457,So-797016,C0421,Chn001,2020-08-03,2020-09-02,1459240,353463.2,1812703.2,Paid,2020,8,2020,9
Inv-981022,So-531634,C0488,Chn001,2019-08-15,2019-09-14,2271210,620187.8,2891397.8,Paid,2019,8,2019,9
Inv-847653,So-713489,C0442,Kol001,2023-07-16,2023-07-31,2941600,819878.0000000001,3761478.0,Partially Paid,2023,7,2023,7
Inv-713911,So-277772,C0467,Del001,2019-05-13,2019-05-28,932280,234890.4,1167170.4,Paid,2019,5,2019,5
Inv-623277,So-163700,C0053,Del001,2021-07-26,2021-09-24,1711770,478838.6,2190608.6,Partially Paid,2021,7,2021,9
Inv-881354,So-230211,C0487,Del001,2022-07-28,2022-08-12,16740,3013.2,19753.2,Partially Paid,2022,7,2022,8
Inv-600537,So-703649,C0013,Ahm001,2021-04-12,2021-05-12,1655000,430150.0,2085150.0,Paid,2021,4,2021,5
Inv-768477,So-171079,C0027,Ahm001,2020-03-23,2020-05-07,1124240,314383.20000000007,1438623.2,Paid,2020,3,2020,5
Inv-844399,So-120435,C0093,Chn001,2020-04-09,2020-05-09,774400,214542.00000000003,988942.0,Paid,2020,4,2020,5
Inv-482847,So-714573,C0156,Chn001,2023-06-25,2023-07-10,2593990,721148.2000000001,3315138.2,Partially Paid,2023,6,2023,7
Inv-361583,So-624730,C0285,Pun001,2024-12-14,2024-12-29,724550,181039.0,905589.0,Paid,2024,12,2024,12
Inv-175876,So-612256,C0021,Hyd001,2022-01-04,2022-01-19,278950,68801.0,347751.0,Paid,2022,1,2022,1
Inv-464112,So-780516,C0380,Hyd001,2021-03-20,2021-05-04,1141840,309836.2,1451676.2,Paid,2021,3,2021,5
Inv-570985,So-956260,C0121,Pun001,2020-05-17,2020-06-16,1588260,444616.8000000001,2032876.8,Paid,2020,5,2020,6
Inv-432823,So-544811,C0028,Pun001,2019-06-11,2019-07-26,128460,23122.8,151582.8,Paid,2019,6,2019,7
Inv-523025,So-785931,C0326,Kol001,2019-09-04,2019-10-04,21900,6132.000000000001,28032.0,Partially Paid,2019,9,2019,10
Inv-772546,So-128929,C0249,Ahm001,2024-01-03,2024-02-17,2649350,741093.0,3390443.0,Paid,2024,1,2024,2
Inv-565118,So-590847,C0077,Del001,2022-11-09,2023-01-08,706000,197680.00000000003,903680.0,Paid,2022,11,2023,1
Inv-730194,So-272523,C0046,Ahm001,2023-07-19,2023-09-02,1426600,398728.00000000006,1825328.0,Paid,2023,7,2023,9
Inv-773901,So-600078,C0021,Hyd001,2020-08-26,2020-09-10,774450,206201.00000000003,980651.0,Paid,2020,8,2020,9
Inv-546140,So-882920,C0150,Ahm001,2021-05-17,2021-07-01,813170,222170.60000000003,1035340.6,Paid,2021,5,2021,7
Inv-466512,So-524487,C0275,Ahm001,2022-10-03,2022-10-18,56500,15820.000000000002,72320.0,Paid,2022,10,2022,10
Inv-442290,So-819630,C0046,Ahm001,2024-12-22,2025-02-05,2717980,757996.4000000001,3475976.4,Paid,2024,12,2025,2
Inv-812083,So-251227,C0469,Kol001,2024-12-29,2025-02-12,2750950,762741.0,3513691.0,Paid,2024,12,2025,2
Inv-500698,So-777918,C0494,Chn001,2020-02-10,2020-03-26,15950,2871.0,18821.0,Partially Paid,2020,2,2020,3
Inv-317751,So-549439,C0009,Ahm001,2020-04-05,2020-06-04,1114910,297523.80000000005,1412433.8,Paid,2020,4,2020,6
Inv-712509,So-826352,C0130,Pun001,2023-09-10,2023-10-25,10150,1827.0,11977.0,Paid,2023,9,2023,10
Inv-721293,So-747018,C0233,Kol001,2020-03-23,2020-05-07,2264950,633791.0000000001,2898741.0,Paid,2020,3,2020,5
Inv-449696,So-657554,C0100,Kol001,2021-05-06,2021-06-05,222290,61482.2,283772.2,Paid,2021,5,2021,6
Inv-768057,So-424931,C0120,Hyd001,2019-01-13,2019-02-12,98630,17753.4,116383.4,Paid,2019,1,2019,2
Inv-660489,So-868012,C0435,Chn001,2019-10-21,2019-12-05,2739220,759399.6000000001,3498619.6,Paid,2019,10,2019,12
Inv-753316,So-891997,C0112,Hyd001,2019-05-15,2019-06-29,1985910,548153.8,2534063.8,Paid,2019,5,2019,6
Inv-778595,So-158806,C0251,Chn001,2023-05-17,2023-06-16,13680,2462.4,16142.4,Partially Paid,2023,5,2023,6
Inv-268736,So-745741,C0063,Del001,2020-12-24,2021-01-23,2595200,698481.0,3293681.0,Unpaid,2020,12,2021,1
Inv-637376,So-658632,C0080,Chn001,2023-05-04,2023-06-18,2498710,684607.8,3183317.8,Paid,2023,5,2023,6
Inv-824854,So-747397,C0134,Ahm001,2020-11-17,2021-01-16,3129460,868687.8000000002,3998147.8,Paid,2020,11,2021,1
Inv-923912,So-536155,C0167,Hyd001,2021-06-22,2021-07-22,1477880,376533.4,1854413.4,Paid,2021,6,2021,7
Inv-876252,So-232992,C0277,Pun001,2024-07-13,2024-09-11,830590,230506.20000000004,1061096.2,Paid,2024,7,2024,9
Inv-527636,So-134648,C0304,Del001,2025-01-07,2025-03-08,336080,79584.4,415664.4,Paid,2025,1,2025,3
Inv-849623,So-795107,C0292,Ahm001,2019-01-30,2019-02-14,2300,414.0,2714.0,Paid,2019,1,2019,2
Inv-189557,So-433964,C0073,Chn001,2021-06-16,2021-07-16,3955200,1100856.0,5056056.0,Unpaid,2021,6,2021,7
Inv-540329,So-921017,C0043,Chn001,2019-11-23,2019-12-23,343580,96144.4,439724.4,Partially Paid,2019,11,2019,12
Inv-920141,So-304527,C0047,Pun001,2019-07-18,2019-09-16,2954340,786676.2000000001,3741016.2,Paid,2019,7,2019,9
Inv-920331,So-269682,C0393,Kol001,2019-10-16,2019-10-31,123180,33122.4,156302.4,Partially Paid,2019,10,2019,10
Inv-180343,So-899999,C0198,Ahm001,2019-04-09,2019-06-08,6600190,1835604.2,8435794.2,Paid,2019,4,2019,6
Inv-785206,So-894737,C0356,Del001,2024-10-15,2024-11-29,863300,231344.00000000003,1094644.0,Unpaid,2024,10,2024,11
Inv-693498,So-527304,C0364,Kol001,2020-04-06,2020-05-06,688850,191863.00000000003,880713.0,Paid,2020,4,2020,5
Inv-628856,So-920059,C0228,Chn001,2019-09-12,2019-10-12,1453990,405093.20000000007,1859083.2,Paid,2019,9,2019,10
Inv-562591,So-911317,C0227,Kol001,2023-06-24,2023-07-24,783870,218956.6,1002826.6,Paid,2023,6,2023,7
Inv-878185,So-234319,C0348,Del001,2019-04-23,2019-06-22,3549850,992913.0,4542763.0,Paid,2019,4,2019,6
Inv-233625,So-108101,C0081,Hyd001,2019-02-15,2019-03-02,851860,210429.8,1062289.8,Paid,2019,2,2019,3
Inv-166804,So-975444,C0480,Ahm001,2022-03-22,2022-05-06,1295350,338663.0,1634013.0,Paid,2022,3,2022,5
Inv-644797,So-929248,C0093,Chn001,2024-07-01,2024-07-31,870750,239895.00000000003,1110645.0,Paid,2024,7,2024,7
Inv-801186,So-285765,C0155,Kol001,2020-06-28,2020-07-28,711320,196102.60000000003,907422.6,Paid,2020,6,2020,7
Inv-461027,So-212666,C0062,Hyd001,2024-01-03,2024-03-03,3092910,861883.8,3954793.8,Paid,2024,1,2024,3
Inv-565419,So-533712,C0263,Chn001,2021-07-25,2021-09-23,966430,261107.4,1227537.4,Partially Paid,2021,7,2021,9
Inv-568008,So-449734,C0398,Hyd001,2022-11-13,2022-12-13,359700,100716.0,460416.0,Partially Paid,2022,11,2022,12
Inv-939886,So-165764,C0267,Hyd001,2022-08-04,2022-10-03,636800,178304.00000000003,815104.0,Paid,2022,8,2022,10
Inv-847916,So-220091,C0093,Chn001,2024-08-29,2024-09-28,1113650,285752.0,1399402.0,Paid,2024,8,2024,9
Inv-187203,So-281642,C0042,Chn001,2020-12-20,2021-01-04,2157900,601412.0000000001,2759312.0,Paid,2020,12,2021,1
Inv-133586,So-359118,C0261,Del001,2023-09-22,2023-10-22,364400,97442.0,461842.0,Paid,2023,9,2023,10
Inv-487080,So-373382,C0267,Hyd001,2020-09-11,2020-11-10,1744600,479473.00000000006,2224073.0,Partially Paid,2020,9,2020,11
Inv-777140,So-568746,C0079,Del001,2021-05-13,2021-07-12,86350,15543.0,101893.0,Paid,2021,5,2021,7
Inv-564530,So-899804,C0365,Kol001,2021-02-18,2021-04-19,2100720,544979.6000000001,2645699.6,Paid,2021,2,2021,4
Inv-174288,So-562795,C0022,Chn001,2024-09-06,2024-11-05,1438000,402640.00000000006,1840640.0,Paid,2024,9,2024,11
Inv-489554,So-170985,C0462,Chn001,2019-01-09,2019-01-24,5760,1036.8,6796.8,Paid,2019,1,2019,1
Inv-186305,So-639729,C0079,Del001,2023-06-24,2023-08-23,331200,92736.0,423936.0,Partially Paid,2023,6,2023,8
Inv-448100,So-912985,C0435,Chn001,2023-01-14,2023-02-28,2137950,569996.0000000001,2707946.0,Paid,2023,1,2023,2
Inv-568301,So-348533,C0247,Ahm001,2023-09-08,2023-10-23,1611670,447165.6,2058835.6,Partially Paid,2023,9,2023,10
Inv-560175,So-552276,C0326,Kol001,2022-05-23,2022-06-22,1152070,297822.60000000003,1449892.6,Paid,2022,5,2022,6
Inv-678575,So-675182,C0418,Pun001,2024-01-04,2024-01-19,1880510,523491.8000000001,2404001.8,Paid,2024,1,2024,1
Inv-917014,So-862666,C0146,Ahm001,2023-08-31,2023-10-30,2889580,789054.4,3678634.4,Partially Paid,2023,8,2023,10
Inv-689934,So-162991,C0240,Hyd001,2023-08-15,2023-09-14,3046950,832631.0000000001,3879581.0,Paid,2023,8,2023,9
Inv-705766,So-379924,C0233,Kol001,2023-07-20,2023-09-03,1613170,449570.6,2062740.6,Partially Paid,2023,7,2023,9
Inv-635809,So-251613,C0413,Chn001,2020-08-16,2020-08-31,1507940,404114.20000000007,1912054.2,Paid,2020,8,2020,8
Inv-104647,So-846069,C0042,Chn001,2020-11-20,2020-12-05,2168600,591708.0,2760308.0,Unpaid,2020,11,2020,12
Inv-918824,So-654702,C0251,Chn001,2024-07-19,2024-08-18,103600,29008.000000000004,132608.0,Partially Paid,2024,7,2024,8
Inv-197480,So-534678,C0078,Hyd001,2022-09-18,2022-10-18,1721320,480287.6,2201607.6,Partially Paid,2022,9,2022,10
Inv-209090,So-565259,C0060,Hyd001,2022-03-19,2022-05-18,3752330,1043499.4,4795829.4,Unpaid,2022,3,2022,5
Inv-880269,So-775411,C0237,Hyd001,2021-03-17,2021-04-16,1349670,356840.60000000003,1706510.6,Paid,2021,3,2021,4
Inv-722907,So-482490,C0188,Pun001,2020-07-30,2020-08-29,1756220,486299.6000000001,2242519.6,Unpaid,2020,7,2020,8
Inv-234629,So-780097,C0399,Chn001,2024-04-04,2024-05-04,113300,31724.000000000004,145024.0,Paid,2024,4,2024,5
Inv-744079,So-527796,C0041,Hyd001,2019-11-25,2020-01-24,683300,172964.0,856264.0,Paid,2019,11,2020,1
Inv-217947,So-258479,C0002,Hyd001,2019-04-06,2019-05-06,377560,104900.80000000002,482460.8,Paid,2019,4,2019,5
Inv-492960,So-739447,C0252,Chn001,2020-11-16,2020-12-31,460210,106552.8,566762.8,Partially Paid,2020,11,2020,12
Inv-134011,So-542231,C0439,Chn001,2021-06-09,2021-07-09,212200,53306.0,265506.0,Paid,2021,6,2021,7
Inv-965685,So-716340,C0159,Chn001,2021-10-18,2021-12-02,1460280,404030.4000000001,1864310.4,Paid,2021,10,2021,12
Inv-730284,So-414355,C0254,Ahm001,2023-12-20,2024-01-19,2730550,758099.0000000001,3488649.0,Paid,2023,12,2024,1
Inv-843094,So-552930,C0256,Pun001,2024-09-06,2024-10-21,125600,22608.0,148208.0,Paid,2024,9,2024,10
Inv-178768,So-259954,C0276,Kol001,2021-10-24,2021-12-08,297620,63741.600000000006,361361.6,Paid,2021,10,2021,12
Inv-244312,So-193811,C0153,Pun001,2019-04-06,2019-05-06,3261980,901436.4,4163416.4,Paid,2019,4,2019,5
Inv-503393,So-988876,C0371,Hyd001,2020-02-05,2020-02-20,261700,70906.0,332606.0,Paid,2020,2,2020,2
Inv-320608,So-783805,C0415,Pun001,2023-05-13,2023-06-12,854350,233723.00000000003,1088073.0,Paid,2023,5,2023,6
Inv-327891,So-753914,C0130,Pun001,2023-01-21,2023-03-07,538000,150640.0,688640.0,Paid,2023,1,2023,3
Inv-134120,So-974912,C0424,Ahm001,2021-07-14,2021-08-28,81050,21569.000000000004,102619.0,Paid,2021,7,2021,8
Inv-252653,So-924008,C0132,Pun001,2022-05-21,2022-06-20,67200,18816.0,86016.0,Paid,2022,5,2022,6
Inv-884716,So-667833,C0498,Kol001,2024-03-23,2024-04-22,421300,115064.0,536364.0,Paid,2024,3,2024,4
Inv-967961,So-739719,C0299,Chn001,2019-01-26,2019-02-25,2667010,714881.8,3381891.8,Paid,2019,1,2019,2
Inv-975679,So-726531,C0246,Del001,2023-05-21,2023-06-20,518800,145264.00000000003,664064.0,Partially Paid,2023,5,2023,6
Inv-899667,So-841207,C0049,Kol001,2020-05-05,2020-05-20,2198130,609928.4000000001,2808058.4,Unpaid,2020,5,2020,5
Inv-391273,So-362668,C0386,Del001,2021-02-19,2021-03-21,4964210,1370407.8,6334617.8,Paid,2021,2,2021,3
Inv-246574,So-907930,C0440,Hyd001,2022-03-01,2022-03-31,3216990,896218.2000000001,4113208.2,Partially Paid,2022,3,2022,3
Inv-934380,So-701274,C0436,Kol001,2022-07-29,2022-08-28,2747850,746093.0000000001,3493943.0,Paid,2022,7,2022,8
Inv-252729,So-421875,C0450,Kol001,2020-05-10,2020-06-09,34900,9772.000000000002,44672.0,Paid,2020,5,2020,6
Inv-418889,So-199789,C0343,Pun001,2023-09-09,2023-10-09,2404720,673249.6000000001,3077969.6,Paid,2023,9,2023,10
Inv-696475,So-896322,C0280,Pun001,2024-02-05,2024-03-06,8160,1468.8,9628.8,Paid,2024,2,2024,3
Inv-843012,So-147338,C0149,Ahm001,2021-09-23,2021-10-23,1612840,398631.2,2011471.2,Paid,2021,9,2021,10
Inv-603462,So-619114,C0157,Pun001,2024-08-13,2024-09-12,728770,202838.60000000003,931608.6,Paid,2024,8,2024,9
Inv-926825,So-683382,C0461,Del001,2021-04-09,2021-05-24,825250,200755.0,1026005.0,Unpaid,2021,4,2021,5
Inv-769116,So-550927,C0017,Chn001,2024-03-10,2024-03-25,782380,204328.4,986708.4,Paid,2024,3,2024,3
Inv-667421,So-473696,C0338,Ahm001,2023-12-22,2024-02-20,3022960,814462.8,3837422.8,Paid,2023,12,2024,2
